Date,Headline,Source,Market_Index,Index_Change_Percent,Trading_Volume,Sentiment,Impact_Level,Related_Company,News_Url,Impact_Level_Numeric,Sentiment_Numeric,Sector_Aerospace & Defense,Sector_Agriculture,Sector_Automotive,Sector_Construction,Sector_Consumer Goods,Sector_Energy,Sector_Finance,Sector_Healthcare,Sector_Industrials,Sector_Materials,Sector_Media & Entertainment,Sector_Pharmaceuticals,Sector_Real Estate,Sector_Retail,Sector_Technology,Sector_Telecommunications,Sector_Transportation,Sector_Utilities,Market_Event_Bond Market Fluctuation,Market_Event_Central Bank Meeting,Market_Event_Commodity Price Shock,Market_Event_Consumer Confidence Report,Market_Event_Corporate Earnings Report,Market_Event_Cryptocurrency Regulation,Market_Event_Currency Devaluation,Market_Event_Economic Data Release,Market_Event_Geopolitical Event,Market_Event_Government Policy Announcement,Market_Event_IPO Launch,Market_Event_Inflation Data Release,Market_Event_Interest Rate Change,Market_Event_Major Merger/Acquisition,Market_Event_Market Rally,Market_Event_Regulatory Changes,Market_Event_Stock Market Crash,Market_Event_Supply Chain Disruption,Market_Event_Trade Tariffs Announcement,Market_Event_Unemployment Rate Announcement
2025-02-04,Major oil spill sends energy stocks plummeting,The Hindu Business Line,S&P 500,1.86,322.25,Negative,Medium,Apple Inc.,https://www.wsj.com/japan/economic-data-release,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-14,Media and Entertainment companies report a surge in streaming revenue,Wall Street Journal,DAX,-2.36,196.89,Positive,High,Tesla,https://www.cnbc.com/2025/08/russia-ukraine-war-economic-impact,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-03-06,"Global trade talks collapse, causing market turmoil",The Motley Fool,DAX,4.26,259.79,Positive,High,Goldman Sachs,https://www.reuters.com/markets/indices/ftse-100,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-03-25,Energy company's dividend hike excites shareholders,CNBC,Euro Stoxx 50,-2.59,162.08,Negative,High,Samsung Electronics,https://www.ft.com/content/tech-sector-innovation,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17,Government policy shift boosts renewable energy sector,Reuters,IBOVESPA,0.86,267.62,Positive,Medium,Reliance Industries,https://www.moneycontrol.com/us-markets/sp-500,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-03-11,UK's FTSE 100 sees a boost from favorable trade data,Yahoo Finance,Nikkei 225,-4.2,7.51,Neutral,High,Samsung Electronics,https://www.theeconomist.com/finance-and-economics/trade-tariffs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-06,Crude oil prices drop to a multi-year low,The Motley Fool,Nasdaq Composite,0.53,110.48,Positive,Medium,JP Morgan Chase,https://timesofindia.indiatimes.com/business/agriculture-sector,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-03-05,New housing data release shows a slowdown in market activity,Investopedia,BSE Sensex,4.7,419.81,Neutral,High,ExxonMobil,https://www.bloomberg.com/canada/tsunami-warnings,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-02-25,Market braces for a major policy announcement from the EU,Times of India,TSX,2.92,464.3,Positive,Low,Tesla,https://timesofindia.indiatimes.com/business/markets/stock-market-crash,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-27,Market braces for a major policy announcement from the EU,The Economist,DAX,-3.78,381.07,Positive,Low,Tesla,https://www.wsj.com/europe/dax-performance,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-06-11,Aerospace and Defense sector sees rally amid geopolitical tensions,Yahoo Finance,Euro Stoxx 50,-3.49,312.07,Positive,Low,ExxonMobil,https://www.ft.com/content/geopolitical-summit,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-12,Pharmaceutical company's drug approval drives stock upward,Wall Street Journal,TSX,-3.13,76.63,Negative,Low,Tata Motors,https://timesofindia.indiatimes.com/business/finance/banking-sector-news,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-08-08,Crude oil prices drop to a multi-year low,Seeking Alpha,FTSE 100,3.11,80.75,Neutral,Medium,Goldman Sachs,https://www.wsj.com/japan/economic-data-release,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26,Mining company stock surges on commodity price boom,Reuters,BSE Sensex,-1.91,439.74,Neutral,Low,Boeing,https://www.business-standard.com/finance/corporate-earnings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-06-28,A massive data breach sends a tech company's stock tumbling,Financial Times,ASX 200,2.51,496.05,Neutral,Low,Apple Inc.,https://www.investopedia.com/articles/supply-chain-disruption,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-06-22,Consumer Discretionary stocks outperform as spending increases,Economic Times,TSX,2.38,88.86,Negative,Low,Samsung Electronics,https://economictimes.indiatimes.com/news/transportation,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-07,New IPO for a popular software firm is oversubscribed,Times of India,Shanghai Composite,-1.26,359.28,Positive,Medium,Tesla,https://timesofindia.indiatimes.com/business/finance/banking-sector-news,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-05,Consumer Discretionary stocks outperform as spending increases,Bloomberg,KOSPI,4.57,376.31,Positive,High,Samsung Electronics,https://www.cnbc.com/2025/08/russia-ukraine-war-economic-impact,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-03,ASX 200 gains on strong export performance,The Economist,Russell 2000,3.92,399.84,Negative,Low,ExxonMobil,https://www.business-standard.com/finance/corporate-earnings,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-04-21,Geopolitical ceasefire prompts a broad market recovery,Barron's,S&P 500,2.72,329.55,Negative,Low,Apple Inc.,https://www.reuters.com/business/retail-sector-earnings,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-03-28,Federal Reserve Chairman's speech causes market volatility,The Hindu Business Line,CAC 40,-2.71,143.96,Negative,Medium,ExxonMobil,https://www.wsj.com/japan/economic-data-release,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-02-24,Banking stocks dip after a major scandal is revealed,The Motley Fool,IBOVESPA,4.95,388.38,Neutral,High,Tata Motors,https://www.moneycontrol.com/india/ipo-news/new-firm-launches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-05-28,UK's FTSE 100 sees a boost from favorable trade data,Mint,S&P 500,2.3,459.91,Positive,Medium,Microsoft,https://www.ft.com/content/media-entertainment-merger,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-07-30,E-commerce earnings report beats all analyst expectations,Economic Times,TSX,1.49,294.51,Neutral,Low,Microsoft,Missing News URL,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16,Massive stock buyback program announced by a consumer goods company,Seeking Alpha,CAC 40,-0.06,241.84,Negative,Medium,Reliance Industries,https://www.business-standard.com/economy/economic-stimulus,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-05-02,Crude oil prices drop to a multi-year low,Financial Times,TSX,4.13,357.84,Positive,Low,Goldman Sachs,https://www.ft.com/content/consumer-confidence-report,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-02-02,Massive stock buyback program announced by a consumer goods company,Wall Street Journal,BSE Sensex,-3.38,206.23,Neutral,Low,Apple Inc.,https://www.bloomberg.com/middle-east/news/bond-market-fluctuation,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-04,Manufacturing PMI data signals economic expansion,Yahoo Finance,IBOVESPA,-1.03,400.56,Neutral,Medium,Apple Inc.,https://www.business-standard.com/economy/economic-stimulus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-03-18,E-commerce earnings report beats all analyst expectations,Times of India,S&P 500,2.71,342.38,Negative,High,Microsoft,https://www.cnbc.com/2025/09/automotive-industry-trends,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30,Supply chain issues impact manufacturing sector earnings,Seeking Alpha,KOSPI,2.75,298.1,Neutral,Medium,JP Morgan Chase,https://www.moneycontrol.com/us-markets/nasdaq-composite,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-02-22,Supply chain issues impact manufacturing sector earnings,CNBC,Euro Stoxx 50,-2.08,466.46,Negative,Medium,Tata Motors,https://www.wsj.com/china/market-regulation,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-02-13,Massive stock buyback program announced by a consumer goods company,Economic Times,Nikkei 225,-1.42,178.95,Neutral,High,Goldman Sachs,https://timesofindia.indiatimes.com/business/markets/stock-market-crash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-15,Government spending bill is expected to stimulate the economy,MarketWatch,KOSPI,3.32,138.84,Neutral,High,Goldman Sachs,https://economictimes.indiatimes.com/stocks/bse-sensex-plunges,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-02-27,Market braces for a major policy announcement from the EU,MarketWatch,Nikkei 225,1.16,218.92,Positive,Low,Boeing,https://www.bloomberg.com/canada/tsunami-warnings,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15,Tech Giant's New Product Launch Sparks Sector-Wide Gains,Financial Times,Shanghai Composite,-4.12,302.65,Neutral,Low,ExxonMobil,https://www.moneycontrol.com/india/ipo-news/new-firm-launches,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-07-01,Tech Giant's New Product Launch Sparks Sector-Wide Gains,Business Standard,S&P 500,2.06,130.35,Positive,High,Samsung Electronics,https://www.business-standard.com/economy/inflation-data,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-04-04,Supply chain issues impact manufacturing sector earnings,Seeking Alpha,BSE Sensex,-3.65,169.96,Negative,Low,Apple Inc.,https://economictimes.indiatimes.com/stocks/bse-sensex-plunges,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-29,Gold prices surge as investors flee riskier assets,Business Standard,FTSE 100,-3.62,449.82,Neutral,Low,Samsung Electronics,Missing News URL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-24,Central bank maintains status quo on interest rates,CNBC,Russell 2000,-2.36,154.91,Negative,Medium,Boeing,Missing News URL,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-20,A massive data breach sends a tech company's stock tumbling,Financial Times,S&P/TSX Composite,3.17,201.61,Neutral,Low,Microsoft,https://www.moneycontrol.com/india/ipo-news/new-firm-launches,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-03-25,Energy company's dividend hike excites shareholders,Seeking Alpha,Shanghai Composite,3.97,498.8,Neutral,Low,Samsung Electronics,https://economictimes.indiatimes.com/news/transportation,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-05-10,"Global trade talks collapse, causing market turmoil",The Motley Fool,S&P 500,-0.22,377.64,Negative,Low,Microsoft,https://www.moneycontrol.com/india/ipo-news/new-firm-launches,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-02-06,Unexpected rise in unemployment fuels market pessimism,The Economist,Russell 2000,-3.71,371.12,Negative,High,Tesla,https://economictimes.indiatimes.com/stocks/bse-sensex-plunges,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-05-10,Merger talks between two banks fall through,Wall Street Journal,FTSE 100,3.88,343.93,Positive,Medium,Samsung Electronics,https://www.ft.com/content/media-entertainment-merger,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-08-03,Bond yields tumble as investors seek safe havens,Financial Times,Hang Seng,-0.54,336.03,Negative,Low,Boeing,https://economictimes.indiatimes.com/stocks/bse-sensex-plunges,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-07-28,Pharmaceutical company's drug approval drives stock upward,Seeking Alpha,BSE Sensex,-4.81,323.6,Neutral,Low,Tata Motors,https://www.wsj.com/japan/economic-data-release,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-05-22,Bond yields tumble as investors seek safe havens,Bloomberg,S&P/TSX Composite,-2.19,310.1,Negative,Medium,Samsung Electronics,https://www.business-standard.com/economy/economic-stimulus,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-04-20,Nikkei 225 index benefits from a weaker yen,CNBC,Dow Jones,-0.12,198.56,Neutral,Medium,Tata Motors,https://www.ft.com/content/media-entertainment-merger,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27,Tech Giant's New Product Launch Sparks Sector-Wide Gains,Bloomberg,IBOVESPA,-1.17,312.9,Negative,Medium,JP Morgan Chase,https://www.ft.com/content/geopolitical-summit,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-04-10,A massive data breach sends a tech company's stock tumbling,MarketWatch,Euro Stoxx 50,1.47,84.21,Positive,Medium,Reliance Industries,https://www.bloomberg.com/australia/asx-200-performance,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-05-01,Central bank maintains status quo on interest rates,The Hindu Business Line,Euro Stoxx 50,3.73,384.39,Negative,Medium,Microsoft,https://timesofindia.indiatimes.com/business/agriculture-sector,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-08-08,Manufacturing PMI data signals economic expansion,Times of India,Euro Stoxx 50,-4.65,60.17,Neutral,Medium,Reliance Industries,https://www.ft.com/content/geopolitical-summit,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-06-16,Financial services stocks rally on strong profit margins,The Economist,S&P 500,-1.53,94.22,Negative,High,Boeing,https://www.wsj.com/japan/economic-data-release,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-02-23,Geopolitical ceasefire prompts a broad market recovery,Business Standard,CAC 40,-1.46,23.68,Negative,High,JP Morgan Chase,https://www.cnbc.com/2025/09/automotive-industry-trends,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-19,Market sentiment turns positive on vaccine trial results,Barron's,IBOVESPA,-4.07,86.37,Neutral,High,Tata Motors,https://www.bloomberg.com/asia/telecommunications-news,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-03-25,Central Bank's dovish tone hints at future rate cuts,Wall Street Journal,Nasdaq Composite,-0.99,143.46,Positive,Low,JP Morgan Chase,https://www.reuters.com/markets/indices/nikkei-225,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-06-18,New housing data release shows a slowdown in market activity,The Economist,Shanghai Composite,-2.71,452.66,Negative,High,Goldman Sachs,https://www.investopedia.com/articles/supply-chain-disruption,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04,New housing data release shows a slowdown in market activity,Investopedia,Shanghai Composite,4.56,79.57,Negative,Low,Apple Inc.,https://www.bloomberg.com/canada/tsunami-warnings,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-07-08,Real Estate sector shows signs of overheating as interest rates fall,Financial Times,ASX 200,3.71,295.21,Neutral,Low,Samsung Electronics,https://www.reuters.com/business/energy/oil-market-update,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-24,ASX 200 gains on strong export performance,Economic Times,Dow Jones,2.54,376.98,Neutral,Medium,ExxonMobil,https://www.ft.com/content/tech-sector-innovation,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-11,Federal Reserve Chairman's speech causes market volatility,The Economist,TSX,0.95,470.1,Negative,High,JP Morgan Chase,https://economictimes.indiatimes.com/industry/industrials,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-02-11,Nikkei 225 index benefits from a weaker yen,Seeking Alpha,Shanghai Composite,-1.45,105.9,Positive,Low,Tesla,https://economictimes.indiatimes.com/stocks/bse-sensex-plunges,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-17,Healthcare stocks gain on robust demand and strong outlook,Barron's,IBOVESPA,4.56,109.85,Positive,High,JP Morgan Chase,https://www.cnbc.com/2025/12/healthcare-sector-outlook,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-03-10,Crude oil prices drop to a multi-year low,The Motley Fool,FTSE 100,-4.39,441.23,Negative,High,Goldman Sachs,https://www.bloomberg.com/canada/tsunami-warnings,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-22,Dow Jones plunges as market fears recession,Yahoo Finance,S&P 500,-4.33,227.74,Neutral,Medium,Goldman Sachs,https://www.cnbc.com/2025/09/automotive-industry-trends,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02,Manufacturing PMI data signals economic expansion,Reuters,Hang Seng,-1.33,33.8,Neutral,High,Reliance Industries,https://www.moneycontrol.com/us-markets/dow-jones-industrial,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-07-24,Supply chain issues impact manufacturing sector earnings,The Hindu Business Line,Hang Seng,-0.97,347.64,Positive,Medium,ExxonMobil,Missing News URL,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-05,Utilities sector remains stable during market fluctuations,Reuters,Hang Seng,-3.51,467.02,Negative,Low,Apple Inc.,https://www.ft.com/content/tech-sector-innovation,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-04-25,Central Bank's dovish tone hints at future rate cuts,Financial Times,Nikkei 225,1.13,191.56,Positive,High,ExxonMobil,https://economictimes.indiatimes.com/news/transportation,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-09,Pharmaceutical company's drug approval drives stock upward,The Economist,Hang Seng,3.17,109.09,Positive,High,Microsoft,https://www.reuters.com/markets/stocks/tech-rally,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-03,Automotive industry faces headwinds from rising material costs,Investopedia,IBOVESPA,3.29,86.99,Neutral,Medium,JP Morgan Chase,https://www.business-standard.com/international-business/trade-policy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-09,"Global trade talks collapse, causing market turmoil",Wall Street Journal,CAC 40,2.26,113.07,Neutral,Low,Apple Inc.,https://www.bloomberg.com/australia/asx-200-performance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-06-16,Central Bank Governor signals potential shift in policy,Business Standard,Nasdaq Composite,-4.5,77.19,Positive,Medium,Microsoft,Missing News URL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-23,Tech Giant's New Product Launch Sparks Sector-Wide Gains,Barron's,KOSPI,0.56,114.54,Negative,Medium,ExxonMobil,https://www.theeconomist.com/world/government-policy-announcement,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16,Central bank maintains status quo on interest rates,Bloomberg,NSE Nifty,3.23,225.01,Negative,High,Reliance Industries,https://economictimes.indiatimes.com/stocks/bse-sensex-plunges,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,Pharmaceutical company's drug approval drives stock upward,The Motley Fool,S&P 500,-3.79,109.65,Negative,Medium,ExxonMobil,https://www.theeconomist.com/world/government-policy-announcement,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-02-19,Central Bank's dovish tone hints at future rate cuts,CNBC,Nasdaq Composite,-0.18,84.22,Neutral,Medium,Samsung Electronics,https://economictimes.indiatimes.com/industry/industrials,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-05,Central Bank Governor signals potential shift in policy,The Economist,DAX,2.09,403.78,Positive,High,Reliance Industries,https://www.forbes.com/crypto/cryptocurrency-regulation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-13,Bond yields tumble as investors seek safe havens,Investopedia,Dow Jones,-3.34,149.94,Positive,Medium,Reliance Industries,https://www.ft.com/content/geopolitical-summit,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-02-23,Bond yields tumble as investors seek safe havens,Investopedia,Nikkei 225,-0.72,179.98,Negative,Low,Apple Inc.,https://www.wsj.com/japan/economic-data-release,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
